isin,name,ticker,source
JP3850200001,Hokkaido Electricity Power,9509.T,openfigi
JP3853000002,Horiba,6856.T,openfigi
JP3854600008,Honda Motor,7267.T,openfigi
JP3855900001,Pola Orbis Holdings,4927.T,openfigi
JP3861250003,Maeda Kosen Co. Ltd. Registered Shares o.N.,7821.T,openfigi
JP3862400003,Makita,6586.T,openfigi
JP3862800004,Makino Milling Machine,6135.T,openfigi
JP3863800003,Matsui Securities,MTW,openfigi
JP3866800000,Panasonic,6752.T,openfigi
JP3868400007,Mazda Motor,7261.T,openfigi
JP3869960009,Money Forward,3994.T,openfigi
JP3869970008,Monex Group,MNXBF,openfigi
JP3870400003,Marui Group,8252.T,openfigi
JP3874800000,Marusan Securities,8613.T,openfigi
JP3876400007,Marudai Food,2288.T,openfigi
JP3876600002,Maruha Nichiro Corp.,1333.T,openfigi
JP3877600001,Marubeni,8002.T,openfigi
JP3879170003,AZ-COM MARUWA,9090.T,openfigi
JP3879250003,Maruwa,5344.T,openfigi
JP3882750007,Mixi,2121.T,openfigi
JP3885400006,Misumi,9962.T,openfigi
JP3888300005,Mitsui Chemicals,4183.T,openfigi
JP3888400003,Mitsui Mining & Smelting,5706.T,openfigi
JP3890310000,MS+AD Insurance,8725.T,openfigi
JP3891600003,Mitsui E&S Holdings,7003.T,openfigi
JP3893200000,Mitsui Fudosan,8801.T,openfigi
JP3893600001,Mitsui & Co,8031.T,openfigi
JP3894900004,Isetan Mitsukoshi,3099.T,openfigi
JP3896800004,Mitsubishi Gas Chemical,4182.T,openfigi
JP3897700005,Mitsubishi Chemical,MTLHF,openfigi
JP3898400001,Mitsubishi,8058.T,openfigi
JP3899600005,Mitsubishi Estate,8802.T,openfigi
JP3899800001,Mitsubishi Motors,7211.T,openfigi
JP3900000005,Mitsubishi Heavy Inds,7011.T,openfigi
JP3900800008,Mitsubishi Steel,5632.T,openfigi
JP3901200000,Mitsubishi Paper Mills,3864.T,openfigi
JP3902000003,Mitsubishi Logistics,9301.T,openfigi
JP3902400005,Mitsubishi Electric,6503.T,openfigi
JP3902900004,Mitsubishi UFJ,8306.T,openfigi
JP3903000002,Mitsubishi Materials,5711.T,openfigi
JP3905200006,Mizuno,8022.T,openfigi
JP3905400002,Mito Securities,8622.T,openfigi
JP3906000009,Minebea Mitsumi,6479.T,openfigi
JP3910620008,MIRAIT ONE,1417.T,openfigi
JP3910660004,Tokio Marine Holdings,8766.T,openfigi
JP3912700006,Musashi Seimitsu Industry,7220.T,openfigi
JP3914400001,Murata Manufacturing,6981.T,openfigi
JP3915350007,Meiko Electronics,6787.T,openfigi
JP3918000005,Meiji Holdings,2269.T,openfigi
JP3919800007,Meidensha,6508.T,openfigi
JP3921270009,Menicon,7780.T,openfigi
JP3921290007,Mercari,4385.T,openfigi
JP3921310003,Medley,4480.T,openfigi
JP3922800002,Mochida Pharmaceutical,4534.T,openfigi
JP3924800000,DMG Mori CO,6141.T,openfigi
JP3926800008,Morinaga Milk Industry,2264.T,openfigi
JP3931600005,Yakult Honsha,2267.T,openfigi
JP3932000007,Yaskawa Electric,6506.T,openfigi
JP3933800009,Yahoo Japan,4689.T,openfigi
JP3936400005,Wise,5955.T,openfigi
JP3936600000,Yamashin-Filter,6240.T,openfigi
JP3936800006,Yamazen,8051.T,openfigi
JP3939000000,Yamada Holdings,9831.T,openfigi
JP3942400007,Astellas Pharma,4503.T,openfigi
JP3942600002,Yamaha,7951.T,openfigi
JP3942800008,Yamaha Motor,7272.T,openfigi
JP3943800007,Yamaya,9994.T,openfigi
JP3944130008,USS,4732.T,openfigi
JP3944330004,UMC Electronics,6615.T,openfigi
JP3944360001,Restar,3156.T,openfigi
JP3944370000,Euglena,2931.T,openfigi
JP3946750001,Japan Post Bank,7182.T,openfigi
JP3951200009,Unitika,3103.T,openfigi
JP3951600000,Unicharm,8113.T,openfigi
JP3955000009,YOKOGAWA EL.,6841.T,openfigi
JP3955800002,Yokohama Rubber,5101.T,openfigi
JP3965400009,Lion Corp,4912.T,openfigi
JP3967050000,Raccoon Holdings,3031.T,openfigi
JP3967180005,Raksul,4384.T,openfigi
JP3967200001,Rakuten,4755.T,openfigi
JP3967220009,Rakuten Bank,5838.T,openfigi
JP3970300004,Recruit Holdings,6098.T,openfigi
JP3973400009,Ricoh JP,7752.T,openfigi
JP3974450003,Resorttrust,4681.T,openfigi
JP3974470001,LITALICO,7366.T,openfigi
JP3976300008,Ryohin Keikaku,7453.T,openfigi
JP3977200009,LINTEC,7966.T,openfigi
JP3981000007,Look Holdings,8029.T,openfigi
JP3982800009,Rohm,6963.T,openfigi
JP3992400006,Wacoal Holdings,WACLF,openfigi
JP3993400005,Wacom,6727.T,openfigi
KYG0086A1076,Adicon Holdings,9860.HK,openfigi
KYG0096M1096,Acotec Scientific,6669.HK,openfigi
KYG009701064,Adtiger,1163.HK,openfigi
KYG011251066,Afya,AFYA,openfigi
KYG011981035,Agile Group Holdings,3383.HK,openfigi
KYG0146B1032,Akeso,9926.HK,openfigi
KYG017191142,Alibaba Group,9988.HK,openfigi
KYG0330A1013,Alphamab Oncology,9966.HK,openfigi
KYG0367B1059,Anbio Biotechnology,NNNN,openfigi
KYG039571008,Antengene,6996.HK,openfigi
KYG039991024,Anton Oilfield Services Group,3337.HK,openfigi
KYG0519B1023,Ascentage Pharma Group,6855.HK,openfigi
KYG0520K1094,Ascletis Pharma,1672.HK,openfigi
KYG0567M1096,Arrail Group,6639.HK,openfigi
KYG0567U1278,Arqit Quantum,ARQQ,openfigi
KYG063181021,Ausnutria Dairy,1717.HK,openfigi
KYG066341028,Autohome,2518.HK,openfigi
KYG070341048,Baidu,9888.HK,openfigi
KYG0705A1085,Bairong,6608.HK,openfigi
KYG0891M1069,Baozun,9991.HK,openfigi
KYG0958D1060,Beisen Holding,9669.HK,openfigi
KYG106891008,Best Pacific International,2111.HK,openfigi
KYG1098A1013,Bilibili,9626.HK,openfigi
KYG1117K1141,Bioceres Crop Solutions,BIOX,openfigi
KYG121611084,Boer Power,1685.HK,openfigi
KYG126521064,Bosideng Intl Hldgs,3998.HK,openfigi
KYG1611B1077,Brooge Energy,BROGF,openfigi
KYG1645A1094,Brii Biosciences,2137.HK,openfigi
KYG1674K1013,Budweiser Brew.,1876.HK,openfigi
KYG177661090,Cambium Networks,CMBMF,openfigi
KYG1821D1097,Canbridge Pharmaceuticals,1228.HK,openfigi
KYG2006G1313,Central New Energy,1735.HK,openfigi
KYG2029E1052,CGN Mining,1164.HK,openfigi
KYG2072S1003,Cheerwin Group,6601.HK,openfigi
KYG210961051,China Mengniu Dairy,2319.HK,openfigi
KYG2110P1000,China Shineway Pharma,2877.HK,openfigi
KYG2112Y1098,China Dongxiang,3818.HK,openfigi
KYG211411098,China Lilang,1234.HK,openfigi
KYG211501005,China Hongqiao Group,1378.HK,openfigi
KYG211511160,China Maple Leaf Educ.Syst.,1317.HK,openfigi
KYG2116D1198,China Huarong Energy,1101.HK,openfigi
KYG2117U1022,China Shengmu Organic,1432.HK,openfigi
KYG211861045,China Sanjiang Fine Chems,2198.HK,openfigi
KYG2118N1079,China Harmony,3836.HK,openfigi
KYG211901064,China SCE Group,1966.HK,openfigi
KYG211921021,China MeiDong Auto,1268.HK,openfigi
KYG2120H1065,China Risun,1907.HK,openfigi
KYG2120K1094,China YuHua Education,6169.HK,openfigi
KYG212151016,China Renaissance Hldgs,1911.HK,openfigi
KYG2122A1094,China Kepei,1890.HK,openfigi
KYG2125H1011,China Automotive Systems Inc. Registered Shares o.N.,CAAS,openfigi
KYG2133W1087,China Resources Medical,1515.HK,openfigi
KYG215791008,China Modern Dairy,1117.HK,openfigi
KYG215A81084,China Zhengtong Auto Services,1728.HK,openfigi
KYG2162W1024,China Yongda Auto Services,3669.HK,openfigi
KYG2163K1076,China New Higher Education,2001.HK,openfigi
KYG2198S1093,CIMC Enric,3899.HK,openfigi
KYG2216H1011,ClouDr Group,9955.HK,openfigi
KYG226921008,COFCO Joycome Foods,1610.HK,openfigi
KYG2352X1262,CNNC International,2302.HK,openfigi
KYG237731073,Consolidated Water,CWCO,openfigi
KYG245241032,Country Garden,2007.HK,openfigi
KYG2453A1085,Country Gar. Sv. Hldgs,6098.HK,openfigi
KYG2524A1031,Consun Pharmaceutical,1681.HK,openfigi
KYG2588M1006,CStone Pharmaceuticals,2616.HK,openfigi
KYG286871044,Diginex,DGNX,openfigi
KYG2929M1087,Duality Biotherapeutics,9606.HK,openfigi
KYG2R55E1030,China Everbright Greentech,1257.HK,openfigi
KYG2S85A1045,JS Global Lifestyle,1691.HK,openfigi
KYG3037S1021,Ec Healthcare,2138.HK,openfigi
KYG3224E1061,Everest Medicines,1952.HK,openfigi
KYG3311L1041,Fantasia Holdings Group,1777.HK,openfigi
KYG3472Y1199,"FIH Mobile Ltd. Registered Shares DL -,4",FXCNF,openfigi
KYG373041055,Ganglong China Property Group,6968.HK,openfigi
KYG3825B1059,Genscript Biotech,1548.HK,openfigi
KYG382681016,Generation Essentials Group,TGE,openfigi
KYG3902L1095,GDS Holdings,9698.HK,openfigi
KYG3902N1051,Gaush Meditech,2407.HK,openfigi
KYG398141013,Goodbaby,1086.HK,openfigi
KYG3R33A2053,Ebang International Holdings,EBON,openfigi
KYG3R83K1037,Foxconn Interconnect,6088.HK,openfigi
KYG4100M1050,Greentown China,3900.HK,openfigi
KYG410121084,Greentown Service,2869.HK,openfigi
KYG4124C1096,Grab Holdings,GRAB,openfigi
KYG4134L1077,Grand Baoxin Auto,1293.HK,openfigi
KYG4181B1196,Guangdong Hongkong Holding,1396.HK,openfigi
KYG4212K1040,GUSHENGTANG Holdings,2273.HK,openfigi
KYG4232C1087,Haitian Holdings,1882.HK,openfigi
KYG4290A1013,Haidilao International Holding,6862.HK,openfigi
KYG4387E1070,Health & Happiness,1112.HK,openfigi
KYG4402L1510,Hengan International,1044.HK,openfigi
KYG4403H1002,HBM Holdings,2142.HK,openfigi
KYG444031069,Hidili Industry International Development,1393.HK,openfigi
KYG4469K1040,Helens International Holdings,9869.HK,openfigi
KYG450481083,Hengdeli Holdings,3389.HK,openfigi
KYG4509G1055,Hilong Holding,1623.HK,openfigi
KYG459461037,Honma Golf,6858.HK,openfigi
KYG4600E1089,Hope Education,1765.HK,openfigi
KYG4644T1031,Huijing Holdings,9968.HK,openfigi
KYG465871120,Huazhu Group,1179.HK,openfigi
KYG4672N1198,Hutchmed (China),HCM.L,openfigi
KYG4701H1092,IHS Holding,IHS,openfigi
KYG470811079,iDreamSky,1119.HK,openfigi
KYG4712E1035,Hygeia Healthcare Holdings,6078.HK,openfigi
KYG4723A1085,Impro Precision Industries,1286.HK,openfigi
KYG4740B1059,"Ichor Holdings Ltd Registered Shares DL -,0001",ICHR,openfigi
KYG4783B1032,Innocare Pharma,9969.HK,openfigi
KYG4809C1015,Inkeverse,3700.HK,openfigi
KYG4818G1010,Innovent Biologics,1801.HK,openfigi
KYG4914A1076,Intron Technology Holdings,1760.HK,openfigi
KYG4987A1094,Jacobio,1167.HK,openfigi
KYG4990A1040,J&T Global Express,1519.HK,openfigi
KYG4R20B1074,Inter & Co,INTR,openfigi
KYG4R39T1073,Horizon Construction Development,9930.HK,openfigi
KYG5074A1004,JD Health,6618.HK,openfigi
KYG5074S1012,JD Logistics,2618.HK,openfigi
KYG5138B1023,Jinchuan Group,2362.HK,openfigi
KYG5140J1013,Jinxin Fertility Group,1951.HK,openfigi
KYG5141L1059,Jiumaojiu Interna.Holdings,9922.HK,openfigi
KYG5191P1054,Joy Spreader Group,6988.HK,openfigi
KYG520771075,Jutal Offshore Oil Services,JUTOF,openfigi
KYG5210T1040,JW (Cayman) Therapeutics,2126.HK,openfigi
KYG521321003,Kaisa Group Holding,1638.HK,openfigi
KYG521541048,Kangda International,6136.HK,openfigi
KYG5223Y1089,KE Holdings,2423.HK,openfigi
KYG5224V1032,Kanzhun,2076.HK,openfigi
KYG5244R1083,Keep,3650.HK,openfigi
KYG5252B1023,Keymed Biosciences,2162.HK,openfigi
KYG5257K1076,Kingboard Laminates,1888.HK,openfigi
KYG5264S1012,Kingsoft Cloud Holdings,3896.HK,openfigi
KYG5313A1013,East Buy,1797.HK,openfigi
KYG532241042,KWG Property,1813.HK,openfigi
KYG532631028,Kuaishou Technology,1024.HK,openfigi
KYG5340S1093,Laekna,2105.HK,openfigi
KYG5427W1309,Lee & Man Paper Manufacturing,2314.HK,openfigi
KYG548721177,Lifetech Scientific,1302.HK,openfigi
KYG549581067,Hansoh Pharmaceutical,3692.HK,openfigi
KYG5496K1242,Li Ning Co,2331.HK,openfigi
KYG555551095,Logan Group,3380.HK,openfigi
KYG5571R1011,LINKLOGIS,9959.HK,openfigi
KYG5571U1040,Linmon Media,9857.HK,openfigi
KYG5636C1078,Lonking Hldgs,3339.HK,openfigi
KYG5688E1008,Yonghe Medical Group,2279.HK,openfigi
KYG5700Y2097,Lufax Holding,6623.HK,openfigi
KYG5804A1076,MAOYAN ENTERTAINMENT,1896.HK,openfigi
KYG596651029,MeiraGTx Holdings,MGTX,openfigi
KYG5966D1051,Meitu,1357.HK,openfigi
KYG607441022,MGM China Holdings,2282.HK,openfigi
KYG609201085,Midea Real Estate,3990.HK,openfigi
KYG6180F1081,MINISO Group Holding,9896.HK,openfigi
KYG618201092,Modern Dental Group,3600.HK,openfigi
KYG622681008,Mobvista,1860.HK,openfigi
KYG6382M1096,NagaCorp,3918.HK,openfigi
KYG642571015,Neo-Neon Hldgs,1868.HK,openfigi
KYG6427A1022,NetEase,9999.HK,openfigi
KYG6470A1168,New Oriental,9901.HK,openfigi
KYG6501M1050,Nexteer Automotive,1316.HK,openfigi
KYG6525A1031,Newton Resources,1231.HK,openfigi
KYG6525F1028,Nio,9866.HK,openfigi
KYG6542K1269,Noah Holdings,6686.HK,openfigi
KYG674111011,Ocumension Therapeutics,1477.HK,openfigi
KYG6773B1005,0rbusNeich Medical Group,6929.HK,openfigi
KYG6847M1087,OurGame,6899.HK,openfigi
KYG687071012,Pagseguro Digital,PAGS,openfigi
KYG693701156,Parkson Retail,3368.HK,openfigi
KYG6981F1090,Peijia Medical,9996.HK,openfigi
KYG7006A1094,Perfect,PERF,openfigi
KYG7011M1069,Perennial Energy,2798.HK,openfigi
KYG711391022,Ping An Healthcare & Technology,1833.HK,openfigi
KYG7137P1081,Plus Group,2486.HK,openfigi
KYG7170M1033,Pop Mart International,9992.HK,openfigi
KYG720051047,Powerlong Real Estate,1238.HK,openfigi
KYG7306W1087,PW Medtech,1358.HK,openfigi
KYG7309C1096,Qingci Games,6633.HK,openfigi
KYG7339A1076,Radiance Holdings,9993.HK,openfigi
KYG7415M1327,Recon Technology,RCON,openfigi
KYG748071019,Regina Miracle,2199.HK,openfigi
KYG7611S1075,Robosense Technology,2498.HK,openfigi
KYG763681023,Ronshine China,3301.HK,openfigi
KYG7785S1158,Sanai Health Industry,1889.HK,openfigi
KYG7800X1079,Sands China,1928.HK,openfigi
KYG7956A1094,Seazen Group,1030.HK,openfigi
KYG803251068,S-Enjoy Service Group,1755.HK,openfigi
KYG8087W1015,Shenzhou International Group,SZHIF,openfigi
KYG811661035,Shengli Oil & Gas Pipe,1080.HK,openfigi
KYG8116R1074,SY Holdings Group,6069.HK,openfigi
KYG8116S1057,Shunfeng International,1165.HK,openfigi
KYG8208B1014,JD.com,9618.HK,openfigi
KYG826051099,Solomon Systech (International),2878.HK,openfigi
KYG843961031,Tian Lun Gas,1600.HK,openfigi
KYG844081060,China Tianrui Cement,1252.HK,openfigi
KYG851581069,StoneCo,STNE,openfigi
KYG8569A1067,Sunac,1918.HK,openfigi
KYG8569B1041,Sunac Services,1516.HK,openfigi
KYG8586D1097,Sunny Optical Technology,2382.HK,openfigi
KYG8588G1001,Sunkwan Properties Group,6900.HK,openfigi
KYG8651P1101,SPI Energy,SPIEF,openfigi
KYG8683B1059,Tat Hong Equipment,2153.HK,openfigi
KYG8701T1388,TCL Electronics,1070.HK,openfigi
KYG872641009,Tecnoglass,TGLS,openfigi
KYG875771134,Tencent Music Entertainment,1698.HK,openfigi
KYG876551170,Texhong International,2678.HK,openfigi
KYG8807B1068,Theravance Biopharma,TBPH,openfigi
KYG8813K1085,United Labs Intl Hldgs,3933.HK,openfigi
KYG884931042,361 Degrees,1361.HK,openfigi
KYG886801060,Tianjin Port Development,3382.HK,openfigi
KYG8875G1029,3SBIO,1530.HK,openfigi
KYG8904A1004,Times China,1233.HK,openfigi
KYG8919T1022,Tongdao Liepin Group,6100.HK,openfigi
KYG8972T1067,Towngas China,PGJ,openfigi
KYG9094C1042,Troops,TROO,openfigi
KYG912241083,TUHU Car,9690.HK,openfigi
KYG913841006,Tuya,2391.HK,openfigi
KYG9390W1015,Viva Biotech Holdings,1873.HK,openfigi
KYG939541085,VPower Group Internationl,1608.HK,openfigi
KYG940441077,VCREDIT Holdings,2003.HK,openfigi
KYG9471C2068,Vertical Aerospace,EVTL,openfigi
KYG9515T1085,Weibo,9898.HK,openfigi
KYG970081173,WuXi Biologics,2269.HK,openfigi
KYG972281037,Wisdom Education,6068.HK,openfigi
KYG9808A1058,WuXi XDC,2268.HK,openfigi
KYG981491007,Wynn Macau,1128.HK,openfigi
KYG982391099,XP,XP,openfigi
KYG982771092,Xtep International Holdings,1368.HK,openfigi
KYG9827V1068,Xingda,1899.HK,openfigi
KYG982AW1003,Xpeng,9868.HK,openfigi
KYG9830E1098,Xinchen China Power,1148.HK,openfigi
KYG9830N1097,XD,2400.HK,openfigi
KYG9830T1067,Xiaomi,1810.HK,openfigi
KYG9835C1087,Yeahka,9923.HK,openfigi
KYG984191075,Yihai,1579.HK,openfigi
KYG9843H1074,Yida China Holdings,3639.HK,openfigi
KYG9845C1069,Yidu Tech,2158.HK,openfigi
KYG9879S1003,YSB,9885.HK,openfigi
KYG9887T1168,Zai Lab,9688.HK,openfigi
KYG989761062,Zhou Hei Ya,1458.HK,openfigi
KYG9897E1098,Zhenro Properties,6158.HK,openfigi
KYG9897K1058,ZTO Express,2057.HK,openfigi
KYG9898C1024,Zhongliang,2772.HK,openfigi
KYG9898T1058,ZG Group,6676.HK,openfigi
KYG989BA1027,ZJLD Group,6979.HK,openfigi
KYG9T20A1060,Weimob,2013.HK,openfigi
KYG9T43R1023,Yixin Group,2858.HK,openfigi
LI0315487269,VP Bank,VPBN.SW,openfigi
LI0355147575,Liechtenstein Landbk.,LLBN.SW,openfigi
LU0061462528,RTL Group,RRTL.DE,openfigi
LU0251710041,CPI Property Group,O5G.DE,openfigi
LU0472835155,exceet Group,H2A.DE,openfigi
LU0569974404,Aperam,APAM,openfigi
LU0584671464,Adecoagro,AGRO,openfigi
LU0633102719,Samsonite International,1910.HK,openfigi
LU0775917882,Grand City Properties,GYC.DE,openfigi
LU1250154413,Adler Group,ADJ.DE,openfigi
LU1296758029,Corestate Capital Holding,CCAP.DE,openfigi
LU1618151879,Logwin,TGHN.DE,openfigi
LU1673108939,Aroundtown,AT1.DE,openfigi
LU1704650164,Befesa,BFSA.DE,openfigi
LU1778762911,Spotify Technology,639.DE,openfigi
LU2010095458,Global Fashion Group,GFG.DE,openfigi
LU2290523658,HomeToGo,HTG.DE,openfigi
LU2333563281,tonies SE,TNIE.DE,openfigi
LU2356314745,Novem Group,NVM.DE,openfigi
LU2380748603,Marley Spoon Group SE Actions au Nom. EO 1,MS1.DE,openfigi
LU2592315662,D'Amico International Shipping,DIS,openfigi
LU2598331598,Tenaris,TW10.DE,openfigi
MA0000011488,Maroc Telecom,IAM.PA,openfigi
MC0000031187,Société des Bains de Mer,BAIN.PA,openfigi
MHY1968P1218,DANAOS,DAC,openfigi
MHY2065G1219,DHT Holdings,DHT,openfigi
MHY2066G1044,Diana Shipping,DSX,openfigi
MHY2106R1100,Dorian LPG,LPG,openfigi
MHY235081079,EuroDry,EDRY,openfigi
MHY2685T1313,Genco Shipping & Trading,GNK,openfigi
MHY481251012,Knot Offshore Partners,KNOP,openfigi
MHY621321089,Navigator Holdings,NVGS,openfigi
MHY673051543,Performance Shipping,PSHG,openfigi
MT0001770107,Samara Asset Group,SRAG.DE,openfigi
MU0295S00016,MakeMyTrip,MMYT,openfigi
MU0456S00006,Alphamin Resources,AFMJF,openfigi
MX00BW020002,Betterware de México,BWMX,openfigi
MX01WA000038,Wal-Mart de Mexico,WMMVF,openfigi
MXP001161019,Consorcio ARA,CNRFF,openfigi
MXP001391012,Alsea,ALSSF,openfigi
MXP554091415,Industrias Penoles,IPOAF,openfigi
MXP606941179,Kimberly-Clark De Mexico (A),KCDMF,openfigi
NL0000009165,Heineken,HNK1.DE,openfigi
NL0000226223,STMicroelectronics,STMPA.PA,openfigi
NL0000235190,Airbus,AIR.DE,openfigi
NL0000238145,AD Pepper Media,APM.DE,openfigi
NL0000379121,Randstad,RAND,openfigi
NL0000888691,AMG Advanced Metallurgical,AMG,openfigi
NL0006294274,Euronext,ENX.PA,openfigi
NL0009538784,NXP Semiconductors,VNX.DE,openfigi
NL0010273215,ASML,ASML,openfigi
NL0010273694,Amatheon Agri,MLAAH.PA,openfigi
NL0010545661,CNH Industrial,37C.DE,openfigi
NL0010583399,Corbion,CRBN,openfigi
NL0010623518,Sequa Petroleum,MLSEQ.PA,openfigi
NL0010733960,Lastminute.com,LMN.SW,openfigi
NL0010773842,NN Group,NN,openfigi
NL0010832176,Argenx,ARGX,openfigi
NL0010872388,A.H.T. Syngas Technology,3SQ1.DE,openfigi
NL0010872495,ProQR Therapeutics,PRQR,openfigi
NL0011585146,Ferrari,2FE.DE,openfigi
NL0011794037,Ahold Delhaize,AD,openfigi
NL0011832936,Cosmo Pharmaceuticals,COPN.SW,openfigi
NL0012044747,Redcare Pharmacy,RDC.DE,openfigi
NL0012059018,EXOR,EYX.DE,openfigi
NL0012650535,Parx Materials,MLPRX.PA,openfigi
NL0012661870,InflaRx,IFRX,openfigi
NL0014040206,Centogene,CNTGF,openfigi
NL0014559478,Technip Energies,TE.PA,openfigi
NL00150001Q9,Stellantis,8TI.DE,openfigi
NL00150005Y4,Pharvaris N.V.,PHVS,openfigi
NL0015000RT3,NEPI Rockcastle,NRP,openfigi
NL0015000YE1,TME Pharma,ALTME.PA,openfigi
NL00150012L7,NewAmsterdam Pharma Company,NAMS,openfigi
NL0015001OI1,MFE-MediaForEurope,MFEA.MI,openfigi
NL0015001W49,Pluxee,PLX.PA,openfigi
NL0015002BV9,Coincheck Group N.V.,CNCK,openfigi
NL0015002IE0,Avantium N.V. Bearer Shares EO- 1,AVTX,openfigi
NL0015002J03,"Wallbox N.V. Aand.op naam Cl.A EO-,12",WBX,openfigi
NL0015002J37,"JBS N.V. Aandelen op naam EO -,01",JBS,openfigi
NL0015285941,Immatics,IMTX,openfigi
NL0015435975,Davide Campari-Milano,58H.DE,openfigi
NO0003021909,ABG Sundal Collier,ABG,openfigi
NO0003078107,AF Gruppen ASA,AFG,openfigi
NO0003572802,Arendals Fossekompani ASA,AFK,openfigi
NO0003679102,NRC Group ASA,NRC,openfigi
NO0010098247,StrongPoint,STRO,openfigi
NO0010159684,Medistim,MEDI,openfigi
NO0010187032,Magnora,MGN,openfigi
NO0010209331,Protector Forsikring,PROT,openfigi
NO0010564701,Panoro Energy,PEN,openfigi
NO0010713936,ZAPTEC,ZAP,openfigi
NO0010735343,Europris,EPR,openfigi
NO0010768096,Western Bulk Chartering,WEST,openfigi
NO0010840515,Axactor,ACR,openfigi
NO0010861990,Prosafe,PRS,openfigi
NO0010894231,LINK Mobility,LINK,openfigi
NO0010894512,Omda AS,OMDA,openfigi
NO0010950249,Bergen Carbon Solutions,BCS,openfigi
NO0010974983,Masoval,MAS,openfigi
NO0013461350,Integrated Wind Solutions ASA,IWS,openfigi
NZARRE0004S7,American Rare Earths,ARR.AX,openfigi
NZFBUE0001S0,Fletcher Building,FRCEF,openfigi
NZMELE0002S7,MERIDIAN ENERGY,MEZ.AX,openfigi
NZMRPE0001S2,Mercury NZ,MCY,openfigi
NZRYME0001S4,Ryman Healthcare,RYM,openfigi
NZSCLE0002S8,Scales,SCL,openfigi
NZTELE0001S4,Spark New Zealand,SPK.AX,openfigi
NZXROE0001S2,Xero,XROLF,openfigi
PAP310761054,Copa,CPA,openfigi
PG0008526520,Bougainville Copper,BOC.AX,openfigi
PLAPATR00018,Apator (B),APT,openfigi
PLARTPR00012,Arctic Paper,ARP.ST,openfigi
PLBCLTX00019,Bioceltix S.A.,BCX,openfigi
PLBIOPL00013,Bio Planet S.A.,BIP,openfigi
PLBSK0000017,ING Bank Slaski,ING,openfigi
PLBUDMX00013,Budimex A,BDX,openfigi
PLBZ00000044,Santander Polska,BKZHF,openfigi
PLCCC0000016,CCC,MDV,openfigi
PLCFRPT00013,Cyfrowy Polsat,CPS,openfigi
PLCSPAM00017,Caspar Asset Management S.A.,CSR,openfigi
PLCTINT00018,CI Games SE,CIG,openfigi
PLDBENR00017,DB Energy S.A.,DBE,openfigi
PLDINPL00011,Dino Polska,DNP,openfigi
PLECHPS00019,Echo Investment,ECH,openfigi
PLGMSOP00019,Games Operators SA,GOP,openfigi
PLINTCS00010,Inter Cars,CAR,openfigi
PLKGHM000017,KGHM Polska,KGHPF,openfigi
PLLVTSF00010,Text,TXT,openfigi
PLNEWAG00012,Newag,NWG,openfigi
PLONDE000018,ONDE S.A.,OND,openfigi
PLPCCRK00076,PCC Rokita S.A.,PCR,openfigi
PLPEKAO00016,Bank Pekao,PEO,openfigi
PLPLAYW00015,PlayWay,PLW,openfigi
PLPLSEP00013,Polenergia S.A.,PEP,openfigi
PLSHPR000021,SHOPER,SHO,openfigi
PLSNKTK00019,Synektik SA,SNT,openfigi
PLSOFTB00016,Asseco Poland,ACP,openfigi
PLSTLEX00019,Stalexport Autostrady,STX,openfigi
PLSUNEX00013,Sunex,SNX,openfigi
PLTRFRM00018,Neuca S.A.,NEU,openfigi
PLTSQGM00016,Ten Square Games S.A.,TEN,openfigi
PLVOXEL00014,Voxel S.A.,VOX,openfigi
PR3186727065,First Bancorp,FBP,openfigi
PTAZR0AM0006,Azorean Aquatic Technologies,MLAAT.PA,openfigi
PTBCP0AM0015,Banco Comercial Português,BPCGF,openfigi
PTINA0AP0008,Inapa,IPB,openfigi
PTMFR0AM0003,Martifer,MAR,openfigi
SE0000106270,H&M,HMSB.DE,openfigi
SE0000108656,Ericsson (B),ERCB.DE,openfigi
SE0000112252,Rottneros,RROS.ST,openfigi
SE0000195810,Bure Equity,BURE.ST,openfigi
SE0000379190,Castellum,CAST.ST,openfigi
SE0000421273,Knowit,KNOW.ST,openfigi
SE0000616716,Duni,DUNI.ST,openfigi
SE0000653230,Studsvik AB Namn-Aktier SK 1,SVIK.ST,openfigi
SE0000667891,Sandvik,SAND.ST,openfigi
SE0000667925,Telia,TELIA.ST,openfigi
SE0000671711,"Ependion AB Namn-Aktier SK 0,3333",EPEN.ST,openfigi
SE0000683484,CellaVision,CEVI.ST,openfigi
SE0000695876,Alfa Laval,ALFA.ST,openfigi
SE0000736415,Orexo,ORX.ST,openfigi
SE0000806994,JM,JM.ST,openfigi
SE0000825820,Orron Energy,ORRON.ST,openfigi
SE0000862997,BillerudKorsnäs,BILL.ST,openfigi
SE0000872095,Swedish Orphan Biovitrum,SOBI.ST,openfigi
SE0000936478,Intrum Justitia,INTRUM.ST,openfigi
SE0000949331,Nobia,NOBI.ST,openfigi
SE0001137985,Active Biotech,ACTI.ST,openfigi
SE0001161654,"Note AB Namn-Aktier SK -,50",NOTE.ST,openfigi
SE0001200015,INVISIO Communic.,IVSO.ST,openfigi
SE0001338039,Formpipe Software AB Namn-Aktier o.N.,FPIP.ST,openfigi
SE0001515552,Indutrade,INDT.ST,openfigi
SE0001634262,Dios Fastigheter,DIOS.ST,openfigi
